document_identifier,document_title,document_title_en,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_creator_person,document_creator_organization,document_language,document_pdf,document_doc,document_answers_pdf,document_answers_doc,document_annexes_pdf,document_annexes_doc,document_ep_number,document_URI
E-9-2022-003239,Cardiovascular disease registries,Cardiovascular disease registries,Written question,9,2022-09-29,,Maria da Graça Carvalho,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003239/E-9-2022-003239_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003239/E-9-2022-003239_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003239-ASW/E-9-2022-003239-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003239-ASW/E-9-2022-003239-ASW_en.docx,,,PE737.045,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003239
E-9-2022-003268,"Humanitarian situation in Cabo Delgado, Mozambique","Humanitarian situation in Cabo Delgado, Mozambique",Written question,9,2022-10-03,,Paulo Rangel; José Manuel Fernandes; Álvaro Amaro; Lídia Pereira; Cláudia Monteiro de Aguiar; Maria da Graça Carvalho,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003268/E-9-2022-003268_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003268/E-9-2022-003268_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003268-ASW/E-9-2022-003268-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003268-ASW/E-9-2022-003268-ASW_en.docx,,,PE732.180,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003268
E-9-2022-003325,Imminent collapse of dairy sector in Greece,Imminent collapse of dairy sector in Greece,Written question,9,2022-10-10,,Ioannis Lagos,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003325/E-9-2022-003325_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003325/E-9-2022-003325_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003325-ASW/E-9-2022-003325-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003325-ASW/E-9-2022-003325-ASW_en.docx,,,PE737.753,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003325
E-9-2022-003324,Non-tobacco nicotine products and revision of the Tobacco Excise Directive,Non-tobacco nicotine products and revision of the Tobacco Excise Directive,Written question,9,2022-10-10,,Sara Skyttedal,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003324/E-9-2022-003324_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003324/E-9-2022-003324_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003324-ASW/E-9-2022-003324-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003324-ASW/E-9-2022-003324-ASW_en.docx,,,PE737.752,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003324
E-9-2022-003278,Suspending the ‘Cuna del Alma’ urban development project in Puertito de Adeje (Canary Islands),Suspending the ‘Cuna del Alma’ urban development project in Puertito de Adeje (Canary Islands),Written question,9,2022-10-04,,Manu Pineda,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003278/E-9-2022-003278_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003278/E-9-2022-003278_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003278-ASW/E-9-2022-003278-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003278-ASW/E-9-2022-003278-ASW_en.docx,,,PE732.190,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003278
E-9-2022-003315,Euro 7 and non-exhaust emissions,Euro 7 and non-exhaust emissions,Written question,9,2022-10-07,,César Luena,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003315/E-9-2022-003315_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003315/E-9-2022-003315_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003315-ASW/E-9-2022-003315-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003315-ASW/E-9-2022-003315-ASW_en.docx,,,PE737.741,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003315
E-9-2022-003290,Follow-up question on access to public transport for wheelchair users,Follow-up question on access to public transport for wheelchair users,Written question,9,2022-10-05,,Cindy Franssen,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003290/E-9-2022-003290_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003290/E-9-2022-003290_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003290-ASW/E-9-2022-003290-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003290-ASW/E-9-2022-003290-ASW_en.docx,,,PE737.716,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003290
E-9-2022-003321,Collective dismissal of workers from projects contracted out by ‘Ellinikos Xrysos SA’,Collective dismissal of workers from projects contracted out by ‘Ellinikos Xrysos SA’,Written question,9,2022-10-07,,Kostas Papadakis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003321/E-9-2022-003321_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003321/E-9-2022-003321_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003321-ASW/E-9-2022-003321-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003321-ASW/E-9-2022-003321-ASW_en.docx,,,PE737.749,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003321
E-9-2022-003304,The death of Mahsa Amini and subsequent protests in Iran,The death of Mahsa Amini and subsequent protests in Iran,Written question,9,2022-10-05,,Stelios Kympouropoulos; Manolis Kefalogiannis; David Lega; Sara Skyttedal; Andrey Kovatchev; Tom Vandenkendelaere; Petras Auštrevičius; Mircea-Gheorghe Hava; Frédérique Ries; Lukas Mandl; José Manuel Fernandes; Sirpa Pietikäinen; Antonio López-Istúriz White; Rasa Juknevičienė; Tomáš Zdechovský; Lídia Pereira; Magdalena Adamowicz; Miriam Lexmann; Loucas Fourlas; Lefteris Christoforou; Elissavet Vozemberg-Vrionidi; Anna-Michelle Asimakopoulou; Theodoros Zagorakis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003304/E-9-2022-003304_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003304/E-9-2022-003304_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003304-ASW/E-9-2022-003304-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003304-ASW/E-9-2022-003304-ASW_en.docx,,,PE737.730,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003304
E-9-2022-003259,Improving bank account portability in the EU,Improving bank account portability in the EU,Written question,9,2022-10-03,,Antoni Comín i Oliveres; Carles Puigdemont i Casamajó; Clara Ponsatí Obiols,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003259/E-9-2022-003259_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003259/E-9-2022-003259_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003259-ASW/E-9-2022-003259-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003259-ASW/E-9-2022-003259-ASW_en.docx,,,PE737.069,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003259
E-9-2022-003286,Pro-Russia coverage on Euronews,Pro-Russia coverage on Euronews,Written question,9,2022-10-05,,Petra Kammerevert; Sabine Verheyen,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003286/E-9-2022-003286_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003286/E-9-2022-003286_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003286-ASW/E-9-2022-003286-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003286-ASW/E-9-2022-003286-ASW_en.docx,,,PE737.712,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003286
E-9-2022-003262,Questions concerning the export of 780 young bulls on the ship Nadera,Questions concerning the export of 780 young bulls on the ship Nadera,Written question,9,2022-10-03,,Anja Hazekamp,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003262/E-9-2022-003262_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003262/E-9-2022-003262_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003262-ASW/E-9-2022-003262-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003262-ASW/E-9-2022-003262-ASW_en.docx,,,PE737.072,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003262
E-9-2022-003266,Information on Russian oil imports to Europe,Information on Russian oil imports to Europe,Written question,9,2022-10-03,,Karin Karlsbro,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003266/E-9-2022-003266_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003266/E-9-2022-003266_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003266-ASW/E-9-2022-003266-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003266-ASW/E-9-2022-003266-ASW_en.docx,,,PE732.178,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003266
E-9-2022-003236,Conflict of interest – Minister for Cohesion,Conflict of interest – Minister for Cohesion,Written question,9,2022-09-28,,Nuno Melo,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003236/E-9-2022-003236_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003236/E-9-2022-003236_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003236-ASW/E-9-2022-003236-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003236-ASW/E-9-2022-003236-ASW_en.docx,,,PE737.042,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003236
E-9-2022-003265,Does the Commission intend to recover funds granted to FEMYSO?,Does the Commission intend to recover funds granted to FEMYSO?,Written question,9,2022-10-03,,Jean-Paul Garraud,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003265/E-9-2022-003265_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003265/E-9-2022-003265_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003265-ASW/E-9-2022-003265-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003265-ASW/E-9-2022-003265-ASW_en.docx,,,PE732.177,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003265
E-9-2022-003258,Apple AirTags and other location tracking devices being used for stalking women and gender-based violence,Apple AirTags and other location tracking devices being used for stalking women and gender-based violence,Written question,9,2022-10-03,,Terry Reintke; Kim Van Sparrentak,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003258/E-9-2022-003258_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003258/E-9-2022-003258_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003258-ASW/E-9-2022-003258-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003258-ASW/E-9-2022-003258-ASW_en.docx,,,PE737.068,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003258
E-9-2022-003247,Leaks from Nord Stream 1 and 2 in the Swedish and Danish economic zones,Leaks from Nord Stream 1 and 2 in the Swedish and Danish economic zones,Written question,9,2022-09-29,,Karin Karlsbro,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003247/E-9-2022-003247_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003247/E-9-2022-003247_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003247-ASW/E-9-2022-003247-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003247-ASW/E-9-2022-003247-ASW_en.docx,,,PE737.053,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003247
E-9-2022-003296,EU response to memorandum of understanding between Türkiye and Libya,EU response to memorandum of understanding between Türkiye and Libya,Written question,9,2022-10-05,,Manolis Kefalogiannis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003296/E-9-2022-003296_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003296/E-9-2022-003296_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003296-ASW/E-9-2022-003296-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003296-ASW/E-9-2022-003296-ASW_en.docx,,,PE737.722,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003296
E-9-2022-003310,Need for academic pathway for cell therapy cancer treatment,Need for academic pathway for cell therapy cancer treatment,Written question,9,2022-10-06,,Liudas Mažylis; Jens Gieseke; Cindy Franssen,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003310/E-9-2022-003310_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003310/E-9-2022-003310_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003310-ASW/E-9-2022-003310-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003310-ASW/E-9-2022-003310-ASW_en.docx,,,PE737.736,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003310
E-9-2022-003255,Serious risks of malfunction arising from the establishment of a Security Operations Centre in Greece,Serious risks of malfunction arising from the establishment of a Security Operations Centre in Greece,Written question,9,2022-09-30,,Konstantinos Arvanitis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003255/E-9-2022-003255_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003255/E-9-2022-003255_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003255-ASW/E-9-2022-003255-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003255-ASW/E-9-2022-003255-ASW_en.docx,,,PE737.065,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003255
E-9-2022-003243,Conditions for the safe operation of lifts,Conditions for the safe operation of lifts,Written question,9,2022-09-29,,Konstantinos Arvanitis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003243/E-9-2022-003243_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003243/E-9-2022-003243_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003243-ASW/E-9-2022-003243-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003243-ASW/E-9-2022-003243-ASW_en.docx,,,PE737.049,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003243
E-9-2022-003264,Does the President of the Commission not have a duty to remain neutral at election time?,Does the President of the Commission not have a duty to remain neutral at election time?,Written question,9,2022-10-03,,Jean-Paul Garraud,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003264/E-9-2022-003264_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003264/E-9-2022-003264_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003168-ASW/E-9-2022-003168-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003168-ASW/E-9-2022-003168-ASW_en.docx,,,PE737.075,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003264
E-9-2022-003245,Unjustified attacks on seven leading Palestinian human rights organisations,Unjustified attacks on seven leading Palestinian human rights organisations,Written question,9,2022-09-29,,Irena Joveva,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003245/E-9-2022-003245_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003245/E-9-2022-003245_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003245-ASW/E-9-2022-003245-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003245-ASW/E-9-2022-003245-ASW_en.docx,,,PE737.051,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003245
E-9-2022-003350,Trapani: frequent flooding and inadequate sewerage system,Trapani: frequent flooding and inadequate sewerage system,Written question,9,2022-10-12,,Ignazio Corrao,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003350/E-9-2022-003350_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003350/E-9-2022-003350_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003350-ASW/E-9-2022-003350-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003350-ASW/E-9-2022-003350-ASW_en.docx,,,PE737.785,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003350
E-9-2022-003260,The dire situation of SMEs in Algeria,The dire situation of SMEs in Algeria,Written question,9,2022-10-03,,Antoni Comín i Oliveres; Carles Puigdemont i Casamajó; Clara Ponsatí Obiols,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003260/E-9-2022-003260_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003260/E-9-2022-003260_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003260-ASW/E-9-2022-003260-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003260-ASW/E-9-2022-003260-ASW_en.docx,,,PE737.070,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003260
E-9-2022-003344,Prospects for the European Political Community,Prospects for the European Political Community,Written question,9,2022-10-12,,Lukas Mandl,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003344/E-9-2022-003344_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003344/E-9-2022-003344_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003344-ASW/E-9-2022-003344-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003344-ASW/E-9-2022-003344-ASW_en.docx,,,PE737.779,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003344
E-9-2022-003292,European funds allocated to Belgium,European funds allocated to Belgium,Written question,9,2022-10-05,,Cindy Franssen,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003292/E-9-2022-003292_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003292/E-9-2022-003292_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003292-ASW/E-9-2022-003292-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003292-ASW/E-9-2022-003292-ASW_en.docx,,,PE737.718,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003292
E-9-2022-003272,Updating the joint communication of 13&nbsp;October 2021 on a European strategy for the Arctic,Updating the joint communication of 13&nbsp;October 2021 on a European strategy for the Arctic,Written question,9,2022-10-03,,Tom Vandenkendelaere,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003272/E-9-2022-003272_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003272/E-9-2022-003272_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003272-ASW/E-9-2022-003272-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003272-ASW/E-9-2022-003272-ASW_en.docx,,,PE732.184,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003272
E-9-2022-003280,Current European financing for research on the diagnosis and treatment of myalgic encephalomyelitis ,Current European financing for research on the diagnosis and treatment of myalgic encephalomyelitis ,Written question,9,2022-10-04,,Cristina Maestre Martín De Almagro,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003280/E-9-2022-003280_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003280/E-9-2022-003280_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003280-ASW/E-9-2022-003280-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003280-ASW/E-9-2022-003280-ASW_en.docx,,,PE732.192,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003280
E-9-2022-003312,Joint declaration on EU-NATO cooperation and the issue of UXO and chemical munitions dumped in European seas,Joint declaration on EU-NATO cooperation and the issue of UXO and chemical munitions dumped in European seas,Written question,9,2022-10-06,,Anna Fotyga,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003312/E-9-2022-003312_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003312/E-9-2022-003312_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003312-ASW/E-9-2022-003312-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003312-ASW/E-9-2022-003312-ASW_en.docx,,,PE737.738,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003312
E-9-2022-003311,Donation of vessels to the Libyan Coastguard,Donation of vessels to the Libyan Coastguard,Written question,9,2022-10-06,,Sophia in 't Veld; Malin Björk; Tineke Strik; Saskia Bricmont; Damien Carême; Dietmar Köster; Erik Marquardt,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003311/E-9-2022-003311_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003311/E-9-2022-003311_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003311-ASW/E-9-2022-003311-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003311-ASW/E-9-2022-003311-ASW_en.docx,,,PE737.737,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003311
E-9-2022-003253,"Is Operation Gladio, a secret armed-resistance operation organised by NATO and several European intelligence agencies, still continuing?","Is Operation Gladio, a secret armed-resistance operation organised by NATO and several European intelligence agencies, still continuing?",Written question,9,2022-09-30,,Joachim Kuhs,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003253/E-9-2022-003253_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003253/E-9-2022-003253_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003253-ASW/E-9-2022-003253-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003253-ASW/E-9-2022-003253-ASW_en.docx,,,PE737.063,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003253
E-9-2022-003309,Illegal incarceration of Palestinians by Israel,Illegal incarceration of Palestinians by Israel,Written question,9,2022-10-06,,Niyazi Kizilyürek; Giorgos Georgiou,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003309/E-9-2022-003309_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003309/E-9-2022-003309_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003309-ASW/E-9-2022-003309-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003309-ASW/E-9-2022-003309-ASW_en.docx,,,PE737.735,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003309
E-9-2022-003314,Coca-Cola’s sponsorship of COP 27,Coca-Cola’s sponsorship of COP 27,Written question,9,2022-10-06,,Piernicola Pedicini,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003314/E-9-2022-003314_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003314/E-9-2022-003314_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003314-ASW/E-9-2022-003314-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003314-ASW/E-9-2022-003314-ASW_en.docx,,,PE737.740,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003314
E-9-2022-003337,Urgent adoption of financial instruments to support cableway companies. Case of cableways in Veneto Region,Urgent adoption of financial instruments to support cableway companies. Case of cableways in Veneto Region,Written question,9,2022-10-11,,Gianantonio Da Re,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003337/E-9-2022-003337_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003337/E-9-2022-003337_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003337-ASW/E-9-2022-003337-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003337-ASW/E-9-2022-003337-ASW_en.docx,,,PE737.772,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003337
E-9-2022-003300,"Merino Precoce sheep, an endangered species","Merino Precoce sheep, an endangered species",Written question,9,2022-10-05,,Nuno Melo,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003300/E-9-2022-003300_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003300/E-9-2022-003300_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003300-ASW/E-9-2022-003300-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003300-ASW/E-9-2022-003300-ASW_en.docx,,,PE737.726,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003300
E-9-2022-003322,Traditional ox-cart races in Puglia and Molise,Traditional ox-cart races in Puglia and Molise,Written question,9,2022-10-07,,Eleonora Evi,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003322/E-9-2022-003322_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-003322/E-9-2022-003322_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003322-ASW/E-9-2022-003322-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-003322-ASW/E-9-2022-003322-ASW_en.docx,,,PE737.750,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-003322
