mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
96771,Mr,Jarosław,Kalinowski,,,male,Poland,Wyszków,1962-04-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96771.jpg,mailto:jaroslaw.kalinowski@europarl.europa.eu,http://www.kalinowski.pl/,,,https://www.facebook.com/JaroslawKalinowski/,https://www.instagram.com/jaroslaw_kalinowski/,https://data.europarl.europa.eu/person/96771
96740,Mr,Yannick,Jadot,,,male,France,Clacy et Thierret,1967-07-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96740.jpg,,,,,,,https://data.europarl.europa.eu/person/96740
96772,Mr,Peter,Jahr,,,male,Germany,Burgstädt,1959-04-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96772.jpg,mailto:peter.jahr@europarl.europa.eu,http://www.peter-jahr.de/,https://twitter.com/peter_jahr,https://www.facebook.com/DrPeterJahr/,,,https://data.europarl.europa.eu/person/96772
96787,Mr,Herbert,Dorfmann,,,male,Italy,Brixen,1969-03-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96787.jpg,mailto:herbert.dorfmann@europarl.europa.eu,,https://twitter.com/HerbertDorfmann,https://www.facebook.com/herbert.dorfmann/,,,https://data.europarl.europa.eu/person/96787
96752,Mr,Martin,Häusling,,,male,Germany,Bad Wildungen,1961-03-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96752.jpg,mailto:martin.haeusling@europarl.europa.eu,http://www.martin-haeusling.eu/,https://twitter.com/MartinHaeusling,https://www.facebook.com/martin.hausling,,https://www.instagram.com/martin_haeusling/,https://data.europarl.europa.eu/person/96752
96796,Mr,Ryszard Antoni,Legutko,,,male,Poland,Kraków,1949-12-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96796.jpg,mailto:ryszardantoni.legutko@europarl.europa.eu,http://www.rlegutko.pl,,,,,https://data.europarl.europa.eu/person/96796
96801,Mr,Tomasz Piotr,Poręba,,,male,Poland,Grybów,1973-03-31^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96801.jpg,mailto:tomasz.poreba@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96801
96713,Mr,Evžen,Tošenovský,,,male,Czechia,Ostrava,1956-02-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96713.jpg,mailto:evzen.tosenovsky@europarl.europa.eu,http://www.tosenovsky.cz,,,,,https://data.europarl.europa.eu/person/96713
38420,Mr,Cristian-Silviu,Buşoi,,,male,Romania,Drobeta Turnu-Severin,1978-03-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38420.jpg,mailto:cristiansilviu.busoi@europarl.europa.eu,http://www.cristianbusoi.eu/,,http://www.facebook.com/cristi.busoi,http://www.facebook.com/profile.php?id=1536380222,https://www.instagram.com/cristi.busoi/,https://data.europarl.europa.eu/person/38420
96730,Mr,Sven,Giegold,,,male,Germany,Las Palmas,1969-11-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96730.jpg,,,,,,,https://data.europarl.europa.eu/person/96730
96706,Mr,João,Ferreira,,,male,Portugal,Lisboa,1978-11-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96706.jpg,,,,,,,https://data.europarl.europa.eu/person/96706
39725,Mr,Iuliu,Winkler,,,male,Romania,Hunedoara,1964-03-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39725.jpg,mailto:iuliu.winkler@europarl.europa.eu,https://winklergyula.ro/,https://twitter.com/iuliuwinkler,https://www.facebook.com/winkler.gyula/,,,https://data.europarl.europa.eu/person/39725
96698,Mr,Viktor,Uspaskich,,,male,Lithuania,Vilnius,1959-07-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96698.jpg,mailto:viktor.uspaskich@europarl.europa.eu,https://www.uspaskich.eu/,http://twitter.com/ViktorUspaskich,,https://www.facebook.com/people/Viktor-Uspaskich/100004808381839,,https://data.europarl.europa.eu/person/96698
96725,Mr,Bas,Eickhout,,,male,Netherlands,Groesbeek,1976-10-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96725.jpg,mailto:bas.eickhout@europarl.europa.eu,https://groenlinks.nl/mensen/bas-eickhout,https://twitter.com/BasEickhout,https://www.facebook.com/bas.eickhout,,,https://data.europarl.europa.eu/person/96725
96747,Mr,Arnaud,Danjean,,,male,France,Louhans,1971-02-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96747.jpg,mailto:arnaud.danjean@europarl.europa.eu,,https://twitter.com/ArnaudDanjean,,,https://www.instagram.com/danjeanarnaud/,https://data.europarl.europa.eu/person/96747
96761,Mr,Axel,Voss,,,male,Germany,Hameln,1963-04-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96761.jpg,mailto:axel.voss@europarl.europa.eu,http://www.axel-voss-europa.de/,http://twitter.com/AxelVossMdEP,https://www.facebook.com/AxelVossMdEP,,https://www.instagram.com/axel.voss.mdep/,https://data.europarl.europa.eu/person/96761
38511,Mr,Georg,Mayer,,,male,Austria,Feldbach,1973-10-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38511.jpg,mailto:georg.mayer@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/38511
58789,Mr,Jan,Huitema,,,male,Netherlands,Makkinga,1984-07-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/58789.jpg,mailto:jan.huitema@europarl.europa.eu,http://www.janhuitema.nl,https://twitter.com/jhuitema,https://www.facebook.com/janhuitemamep/,,https://www.instagram.com/janhuitema/,https://data.europarl.europa.eu/person/58789
96709,Mr,Morten,Løkkegaard,,,male,Denmark,Helsingør,1964-12-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96709.jpg,mailto:morten.lokkegaard@europarl.europa.eu,,http://twitter.com/loekkegaard_mep,https://www.facebook.com/morten.lokkegaard,,https://www.instagram.com/mortenlokkegaard,https://data.europarl.europa.eu/person/96709
94282,Mr,Jean-Paul,Denanot,,,male,France,Boisseuil,1944-04-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/94282.jpg,,,,,,,https://data.europarl.europa.eu/person/94282
96736,Mr,Jan Philipp,Albrecht,,,male,Germany,Braunschweig,1982-12-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96736.jpg,,,,,,,https://data.europarl.europa.eu/person/96736
96763,Mr,Pablo,Zalba Bidegain,,,male,Spain,Pamplona,1975-01-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96763.jpg,,,,,,,https://data.europarl.europa.eu/person/96763
84175,Mr,Petr,Mach,,,male,Czechia,Praha,1975-05-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/84175.jpg,,,,,,,https://data.europarl.europa.eu/person/84175
96754,Mr,Wim,van de Camp,,,male,Netherlands,Oss,1953-07-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96754.jpg,,,,,,,https://data.europarl.europa.eu/person/96754
38601,Mr,Vladimir,Urutchev,Владимир,Уручев,male,Bulgaria,Bukovo,1954-10-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38601.jpg,,,,,,,https://data.europarl.europa.eu/person/38601
96670,Mr,Louis,Michel,,,male,Belgium,Tirlemont,1947-09-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96670.jpg,,,,,,,https://data.europarl.europa.eu/person/96670
96748,Mr,Dennis,de Jong,,,male,Netherlands,,1955-05-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96748.jpg,,,,,,,https://data.europarl.europa.eu/person/96748
96744,Mr,José,Bové,,,male,France,Talence,1953-06-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96744.jpg,,,,,,,https://data.europarl.europa.eu/person/96744
96680,Mr,Zigmantas,Balčytis,,,male,Lithuania,Šilutė,1953-11-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96680.jpg,,,,,,,https://data.europarl.europa.eu/person/96680
96790,Mr,Marek Józef,Gróbarczyk,,,male,Poland,Nowy Sącz,1968-03-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96790.jpg,,,,,,,https://data.europarl.europa.eu/person/96790
96735,Mr,Patrick,Le Hyaric,,,male,France,Orléans,1957-02-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96735.jpg,,,,,,,https://data.europarl.europa.eu/person/96735
96272,Mr,Pavel,Svoboda,,,male,Czechia,Praha,1962-04-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96272.jpg,,,,,,,https://data.europarl.europa.eu/person/96272
39711,Mr,Victor,Boştinaru,,,male,Romania,Valea Mare,1952-05-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39711.jpg,,,,,,,https://data.europarl.europa.eu/person/39711
96651,Mr,Eduard,Kukan,,,male,Slovakia,Trnovec nad Váhom,1939-12-26^^http://www.w3.org/2001/XMLSchema#date,2022-02-10^^http://www.w3.org/2001/XMLSchema#date,https://www.europarl.europa.eu/mepphoto/96651.jpg,,,,,,,https://data.europarl.europa.eu/person/96651
96784,Mr,Janusz,Zemke,,,male,Poland,Kowalewo,1949-02-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96784.jpg,,,,,,,https://data.europarl.europa.eu/person/96784
96774,Mr,Jarosław,Wałęsa,,,male,Poland,Gdańsk,1976-09-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96774.jpg,,,,,,,https://data.europarl.europa.eu/person/96774
96694,Mr,Rolandas,Paksas,,,male,Lithuania,Telšiai,1956-06-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96694.jpg,,,,,,,https://data.europarl.europa.eu/person/96694
96762,Mr,Joachim,Zeller,,,male,Germany,Oppeln,1952-07-01^^http://www.w3.org/2001/XMLSchema#date,2023-03-02^^http://www.w3.org/2001/XMLSchema#date,https://www.europarl.europa.eu/mepphoto/96762.jpg,,,,,,,https://data.europarl.europa.eu/person/96762
39726,Mr,László,Tőkés,,,male,Hungary,Cluj,1952-04-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39726.jpg,,,,,,,https://data.europarl.europa.eu/person/39726
96656,Mr,Boris,Zala,,,male,Slovakia,Zlaté Moravce,1954-12-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96656.jpg,,,,,,,https://data.europarl.europa.eu/person/96656
39724,Mr,Csaba,Sógor,,,male,Romania,Arad,1964-05-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39724.jpg,,,,,,,https://data.europarl.europa.eu/person/39724
96705,Mr,Bendt,Bendtsen,,,male,Denmark,Odense,1954-03-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96705.jpg,,,,,,,https://data.europarl.europa.eu/person/96705
96742,Mr,Jean-Luc,Mélenchon,,,male,France,Tanger,1951-08-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96742.jpg,,,,,,,https://data.europarl.europa.eu/person/96742
40224,Mr,Andi,Cristea,,,male,Romania,Buzău,1982-01-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/40224.jpg,,,,,,,https://data.europarl.europa.eu/person/40224
96729,Mr,Santiago,Fisas Ayxelà,,,male,Spain,Barcelona,1948-08-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96729.jpg,,,,,,,https://data.europarl.europa.eu/person/96729
96768,Mr,Enrique,Guerrero Salom,,,male,Spain,Carcaixent,1948-08-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96768.jpg,,,,,,,https://data.europarl.europa.eu/person/96768
96663,Mr,Morten,Messerschmidt,,,male,Denmark,Frederikssund,1980-11-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96663.jpg,,,,,,,https://data.europarl.europa.eu/person/96663
39721,Mr,Theodor Dumitru,Stolojan,,,male,Romania,Târgovişte,1943-10-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39721.jpg,,,,,,,https://data.europarl.europa.eu/person/39721
96715,Mr,Pavel,Poc,,,male,Czechia,Havlíčkův Brod,1964-05-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96715.jpg,,,,,,,https://data.europarl.europa.eu/person/96715
96673,Mr,Olle,Ludvigsson,,,male,Sweden,Hälsö,1948-10-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96673.jpg,,,,,,,https://data.europarl.europa.eu/person/96673
96767,Mr,Werner,Kuhn,,,male,Germany,Zingst,1955-05-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96767.jpg,,,,,,,https://data.europarl.europa.eu/person/96767
72754,Mr,Innocenzo,Leontini,,,male,Italy,,1959-05-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/72754.jpg,,,,,,,https://data.europarl.europa.eu/person/72754
96696,Mr,Algirdas,Saudargas,,,male,Lithuania,Kaunas,1948-04-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96696.jpg,,,,,,,https://data.europarl.europa.eu/person/96696
96805,Mr,Paul,Nuttall,,,male,United Kingdom,Liverpool,1976-11-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96805.jpg,,,,,,,https://data.europarl.europa.eu/person/96805
96710,Mr,Jens,Rohde,,,male,Denmark,Holstebro,1970-04-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96710.jpg,,,,,,,https://data.europarl.europa.eu/person/96710
96764,Mr,Hermann,Winkler,,,male,Germany,Grimma,1963-04-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96764.jpg,,,,,,,https://data.europarl.europa.eu/person/96764
37448,Mr,Eduard-Raul,Hellvig,,,male,Romania,Zalău,1974-10-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/37448.jpg,,,,,,,https://data.europarl.europa.eu/person/37448
96734,Ms,Ska,Keller,,,female,Germany,W.-P.-St. Guben,1981-11-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96734.jpg,mailto:ska.keller@europarl.europa.eu; mailto:franziska.keller@europarl.europa.eu,http://www.skakeller.de,https://twitter.com/SkaKeller,,,,https://data.europarl.europa.eu/person/96734
37312,Ms,Christel,Schaldemose,,,female,Denmark,Odense,1967-08-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/37312.jpg,mailto:christel.schaldemose@europarl.europa.eu,http://www.christels.dk,https://twitter.com/SchaldemoseMEP,,https://www.facebook.com/ChristelSchaldemose,,https://data.europarl.europa.eu/person/37312
96681,Ms,Vilija,Blinkevičiūtė,,,female,Lithuania,Linkuva,1960-03-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96681.jpg,mailto:vilija.blinkeviciute@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96681
40599,Ms,Sirpa,Pietikäinen,,,female,Finland,Parikkala,1959-04-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/40599.jpg,mailto:sirpa.pietikainen@europarl.europa.eu,https://www.sirpapietikainen.net/,https://twitter.com/spietikainen,https://www.facebook.com/MEPsirpapietikainen,,https://www.instagram.com/sirpapietikainen/,https://data.europarl.europa.eu/person/40599
96791,Ms,Elżbieta Katarzyna,Łukacijewska,,,female,Poland,Jasło,1966-11-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96791.jpg,mailto:elzbieta.lukacijewska@europarl.europa.eu,http://www.lukacijewska.pl/,https://twitter.com/elukacijewska,https://www.facebook.com/lukacijewska,https://www.facebook.com/lukacijewska.elzbieta,https://www.instagram.com/ela_lukacijewska/,https://data.europarl.europa.eu/person/96791
96756,Ms,Sabine,Verheyen,,,female,Germany,Aachen,1964-10-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96756.jpg,mailto:sabine.verheyen@europarl.europa.eu,http://www.sabine-verheyen.de/,https://twitter.com/sabineverheyen,https://www.facebook.com/mdep.ac,,https://www.instagram.com/sabineverheyen,https://data.europarl.europa.eu/person/96756
38398,Ms,Esther,De Lange,,,female,Netherlands,Spaubeek,1975-02-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38398.jpg,,,,,,,https://data.europarl.europa.eu/person/38398
96780,Ms,Monika,Hohlmeier,,,female,Germany,München,1962-07-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96780.jpg,mailto:monika.hohlmeier@europarl.europa.eu; mailto:oberfranken@monika.hohlmeier.de,http://www.monika.hohlmeier.de/,https://twitter.com/mhohlmeier,https://www.facebook.com/mhohlmeier/,,https://www.instagram.com/monika.hohlmeier/,https://data.europarl.europa.eu/person/96780
96776,Ms,Róża,Thun und Hohenstein,,,female,Poland,Kraków,1954-04-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96776.jpg,mailto:roza.thun@europarl.europa.eu,http://www.rozathun.pl,https://twitter.com/rozathun,https://www.facebook.com/rozathun,,https://www.instagram.com/rozathun/,https://data.europarl.europa.eu/person/96776
96743,Ms,Michèle,Rivasi,,,female,France,Montélimar,1953-02-09^^http://www.w3.org/2001/XMLSchema#date,2023-11-29^^http://www.w3.org/2001/XMLSchema#date,https://www.europarl.europa.eu/mepphoto/96743.jpg,,,,,,,https://data.europarl.europa.eu/person/96743
72779,Ms,Nadine,Morano,,,female,France,Nancy,1963-11-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/72779.jpg,mailto:permanence@nadine-morano.com; mailto:nadine.morano@europarl.europa.eu,http://www.nadinemorano.fr/,https://twitter.com/nadine__morano,https://www.facebook.com/Nadine.Morano,,https://www.instagram.com/nadinemorano/,https://data.europarl.europa.eu/person/72779
96779,Ms,Danuta Maria,Hübner,,,female,Poland,Nisko,1948-04-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96779.jpg,mailto:danuta.huebner@europarl.europa.eu,http://danuta-huebner.pl/,https://twitter.com/danutahuebner,https://www.facebook.com/danuta.hubner,,https://www.instagram.com/danutahuebner/,https://data.europarl.europa.eu/person/96779
72775,Ms,Rachida,Dati,,,female,France,Saint-Rémy,1965-11-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/72775.jpg,,,,,,,https://data.europarl.europa.eu/person/72775
95281,Ms,Viorica,Dăncilă,,,female,Romania,Roşiori de Vede,1963-12-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/95281.jpg,,,,,,,https://data.europarl.europa.eu/person/95281
96775,Ms,Lara,Comi,,,female,Italy,Garbagnate Milanese,1983-02-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96775.jpg,mailto:lara.comi@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96775
58758,Ms,Elisabetta,Gardini,,,female,Italy,Padova,1956-06-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/58758.jpg,,,,,,,https://data.europarl.europa.eu/person/58758
96677,Ms,Cecilia,Wikström,,,female,Sweden,Svanstein,1965-10-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96677.jpg,,,,,,,https://data.europarl.europa.eu/person/96677
96672,Ms,Marita,Ulvskog,,,female,Sweden,Luleå,1951-09-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96672.jpg,,,,,,,https://data.europarl.europa.eu/person/96672
37324,Ms,Adina-Ioana,Vălean,,,female,Romania,Ţintea,1968-02-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/37324.jpg,,,,,,,https://data.europarl.europa.eu/person/37324
38596,Ms,Elisabeth,Morin-Chartier,,,female,France,Ceaux-en-Couhé,1947-10-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38596.jpg,,,,,,,https://data.europarl.europa.eu/person/38596
96655,Ms,Monika,Smolková,,,female,Slovakia,Janovík,1956-10-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96655.jpg,,,,,,,https://data.europarl.europa.eu/person/96655
96781,Ms,Danuta,Jazłowiecka,,,female,Poland,Opole,1957-05-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96781.jpg,,,,,,,https://data.europarl.europa.eu/person/96781
39717,Ms,Ramona Nicole,Mănescu,,,female,Romania,Constanţa,1972-12-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39717.jpg,,,,,,,https://data.europarl.europa.eu/person/39717
96806,Ms,Teresa,Jiménez-Becerril Barrio,,,female,Spain,Sevilla,1961-07-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96806.jpg,,,,,,,https://data.europarl.europa.eu/person/96806
96765,Ms,Verónica,Lope Fontagné,,,female,Spain,Caudéran,1952-02-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96765.jpg,,,,,,,https://data.europarl.europa.eu/person/96765
96684,Ms,Liisa,Jaakonsaari,,,female,Finland,Oulu,1945-09-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96684.jpg,,,,,,,https://data.europarl.europa.eu/person/96684
96718,Ms,Olga,Sehnalová,,,female,Czechia,Kromĕříž,1968-10-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96718.jpg,,,,,,,https://data.europarl.europa.eu/person/96718
90110,Ms,Carolina,Punset,,,female,Spain,Washington D. C.,1971-01-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/90110.jpg,,,,,,,https://data.europarl.europa.eu/person/90110
96728,Ms,Barbara,Lochbihler,,,female,Germany,Obergünzburg,1959-05-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96728.jpg,,,,,,,https://data.europarl.europa.eu/person/96728
96603,Ms,Nessa,Childers,,,female,Ireland,Dublin,1956-10-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96603.jpg,,,,,,,https://data.europarl.europa.eu/person/96603
39713,Ms,Renate,Weber,,,female,Romania,Botoşani,1955-08-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/39713.jpg,,,,,,,https://data.europarl.europa.eu/person/39713
38605,Ms,Iliana,Iotova,Илияна,Йотова,female,Bulgaria,Sofia,1964-10-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38605.jpg,,,,,,,https://data.europarl.europa.eu/person/38605
96674,Ms,Anna Maria,Corazza Bildt,,,female,Italy,Rom,1963-03-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96674.jpg,,,,,,,https://data.europarl.europa.eu/person/96674
93624,Ms,Ulrike,Rodust,,,female,Germany,Quakenbrück,1949-06-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/93624.jpg,,,,,,,https://data.europarl.europa.eu/person/93624
96675,Ms,Isabella,Lövin,,,female,Sweden,Helsingborg,1963-02-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96675.jpg,,,,,,,https://data.europarl.europa.eu/person/96675
96661,Ms,Krisztina,Morvai,,,female,Hungary,Budapest,1963-06-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96661.jpg,,,,,,,https://data.europarl.europa.eu/person/96661
96936,Mr,Gabriel,Mato,,,male,Spain,Madrid,1961-04-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96936.jpg,mailto:gabriel.mato@europarl.europa.eu,http://www.gabrielmato.com/,https://twitter.com/GabrielMatoA,https://www.facebook.com/gabrielmatoadrover/,,https://www.instagram.com/gabrielmatoadrover/,https://data.europarl.europa.eu/person/96936
96933,Mr,Milan,Zver,,,male,Slovenia,Ljubljana,1962-05-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96933.jpg,mailto:milan.zver@europarl.europa.eu,http://www.milanzver.eu/,https://twitter.com/MilanZver,https://www.facebook.com/milan.zver,,,https://data.europarl.europa.eu/person/96933
96899,Mr,José Manuel,Fernandes,,,male,Portugal,Vila Verde,1967-07-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96899.jpg,,,,,,,https://data.europarl.europa.eu/person/96899
96885,Mr,Dominique,Riquet,,,male,France,Valenciennes,1946-09-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96885.jpg,mailto:dominique.riquet@europarl.europa.eu,http://driquet.com/,https://twitter.com/DominiqueRiquet,https://www.facebook.com/d.riquet/,,https://www.instagram.com/dominiqueriquet/,https://data.europarl.europa.eu/person/96885
97058,Mr,Guy,Verhofstadt,,,male,Belgium,Dendermonde,1953-04-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/97058.jpg,mailto:guy.verhofstadt@europarl.europa.eu,,http://twitter.com/GuyVerhofstadt,https://www.facebook.com/GuyVerhofstadt?ref=hl,http://www.facebook.com/verhofstadt.guy,,https://data.europarl.europa.eu/person/97058
96997,Mr,Burkhard,Balz,,,male,Germany,Lemgo,1969-07-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96997.jpg,,,,,,,https://data.europarl.europa.eu/person/96997
97022,Mr,Robert,Rochefort,,,male,France,,1955-09-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/97022.jpg,,,,,,,https://data.europarl.europa.eu/person/97022
